latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-3.7562,105.5686,315.9,1.1,1,2023-10-17,1844,Aqua,MODIS,92,61.03,295.4,13.8,N,0
-3.7726,105.6149,314.7,1.1,1,2023-10-17,1844,Aqua,MODIS,90,61.03,293.9,13.1,N,0
-3.7741,105.6244,331.5,1.1,1,2023-10-17,1844,Aqua,MODIS,100,61.03,296.1,33.4,N,0
-3.796,105.5822,305.1,1.1,1,2023-10-17,1844,Aqua,MODIS,8,61.03,293.6,5.3,N,0
-3.8106,105.1963,332,1.1,1.1,2023-10-17,1844,Aqua,MODIS,100,61.03,297.6,34.9,N,0
-3.82,105.1949,309.4,1.1,1.1,2023-10-17,1844,Aqua,MODIS,43,61.03,294.5,8.9,N,0
-4.12,105.5971,305.3,1.1,1,2023-10-17,1844,Aqua,MODIS,64,61.03,293.7,6.2,N,0
-4.1292,105.5957,304.7,1.1,1,2023-10-17,1844,Aqua,MODIS,61,61.03,294,5.7,N,0
-4.6273,104.7562,303.1,1.1,1.1,2023-10-17,1844,Aqua,MODIS,53,61.03,291.5,6.2,N,0
-4.8234,105.7367,312.5,1,1,2023-10-17,1844,Aqua,MODIS,85,61.03,292,11.1,N,0
-4.8248,105.746,329.9,1,1,2023-10-17,1844,Aqua,MODIS,100,61.03,292.7,29.7,N,0
-4.8325,105.7354,303.7,1,1,2023-10-17,1844,Aqua,MODIS,57,61.03,291.8,5.4,N,0
-4.8339,105.7446,305.5,1,1,2023-10-17,1844,Aqua,MODIS,65,61.03,291.7,6.5,N,0
-7.5395,110.447,307.9,1.5,1.2,2023-10-17,1845,Aqua,MODIS,73,61.03,285.1,19.9,N,1
-7.6471,111.2149,313.7,1.7,1.3,2023-10-17,1845,Aqua,MODIS,88,61.03,281.8,30.6,N,0
0.8394,123.4643,317.4,1.8,1.3,2023-10-18,0207,Terra,MODIS,34,61.03,298,17.7,D,0
0.6918,117.5593,319,1,1,2023-10-18,0207,Terra,MODIS,34,61.03,294.8,8.4,D,0
0.6829,117.558,324,1,1,2023-10-18,0207,Terra,MODIS,76,61.03,296.5,13.7,D,0
0.7338,116.5758,318.1,1.1,1,2023-10-18,0207,Terra,MODIS,64,61.03,297.3,8.7,D,0
-0.0081,116.04,316.5,1.1,1.1,2023-10-18,0207,Terra,MODIS,47,61.03,296.1,8.6,D,0
-2.1777,114.0136,318.4,1.4,1.2,2023-10-18,0208,Terra,MODIS,43,61.03,293.6,13.4,D,0
-2.9864,119.5457,309.7,1.1,1.1,2023-10-18,0208,Terra,MODIS,48,61.03,292.8,6.3,D,0
-2.3942,115.0131,321.4,1.2,1.1,2023-10-18,0208,Terra,MODIS,56,61.03,297.9,12,D,0
-2.4023,115.0012,336.3,1.2,1.1,2023-10-18,0208,Terra,MODIS,87,61.03,300.8,35.6,D,0
-2.3206,114.0916,332.8,1.4,1.2,2023-10-18,0208,Terra,MODIS,45,61.03,296.8,31.5,D,0
-2.4721,115.0493,327.1,1.2,1.1,2023-10-18,0208,Terra,MODIS,44,61.03,300.8,15.3,D,0
-2.5016,114.4165,333.1,1.3,1.1,2023-10-18,0208,Terra,MODIS,55,61.03,297.9,25.9,D,0
-2.6419,115.15,326.4,1.2,1.1,2023-10-18,0208,Terra,MODIS,20,61.03,303,11.8,D,0
-2.6438,115.0971,331.1,1.2,1.1,2023-10-18,0208,Terra,MODIS,63,61.03,301.5,18.6,D,2
-2.516,113.5479,317,1.5,1.2,2023-10-18,0208,Terra,MODIS,45,61.03,289.9,12.5,D,0
-2.6212,114.1866,318.6,1.3,1.1,2023-10-18,0208,Terra,MODIS,46,61.03,296.9,11.4,D,0
-2.8267,114.8877,329.2,1.2,1.1,2023-10-18,0208,Terra,MODIS,75,61.03,301.6,20.5,D,0
-2.7272,114.0688,325.6,1.3,1.1,2023-10-18,0208,Terra,MODIS,28,61.03,296.1,18.3,D,0
-2.9455,115.0032,325.8,1.2,1.1,2023-10-18,0208,Terra,MODIS,73,61.03,304.7,14.8,D,0
-2.947,115.0136,328.8,1.2,1.1,2023-10-18,0208,Terra,MODIS,58,61.03,305.9,17.5,D,0
-2.9566,115.0123,327.6,1.2,1.1,2023-10-18,0208,Terra,MODIS,56,61.03,304.9,15.5,D,0
-2.8486,114.1351,325.6,1.3,1.1,2023-10-18,0208,Terra,MODIS,63,61.03,298.6,19.5,D,0
-4.1387,122.6393,314.5,1.9,1.3,2023-10-18,0208,Terra,MODIS,44,61.03,294.6,16.5,D,0
-2.9527,114.0776,323.1,1.3,1.1,2023-10-18,0208,Terra,MODIS,29,61.03,299.8,14,D,0
-3.1065,114.9781,326.2,1.2,1.1,2023-10-18,0208,Terra,MODIS,57,61.03,302.9,13.1,D,0
-2.9897,113.9754,334.3,1.4,1.2,2023-10-18,0208,Terra,MODIS,85,61.03,300.5,37.5,D,0
-2.9999,113.9739,338.1,1.4,1.2,2023-10-18,0208,Terra,MODIS,88,61.03,300.6,45.2,D,0
-2.999,113.9802,336.5,1.4,1.2,2023-10-18,0208,Terra,MODIS,73,61.03,300,40.7,D,0
-3.2034,115.2704,352.6,1.1,1.1,2023-10-18,0208,Terra,MODIS,96,61.03,300.7,69.8,D,0
-3.0159,113.9534,326,1.4,1.2,2023-10-18,0208,Terra,MODIS,33,61.03,300.4,19.9,D,0
-5.2971,119.9241,313.4,1.3,1.1,2023-10-18,0209,Terra,MODIS,40,61.03,296.4,12,D,0
-8.2605,124.7644,311.7,3.2,1.7,2023-10-18,0209,Terra,MODIS,50,61.03,297.8,30.1,D,0
-8.2587,124.7587,315.3,3.2,1.7,2023-10-18,0209,Terra,MODIS,63,61.03,297.7,44.5,D,0
-8.3535,124.7813,343.2,3.2,1.7,2023-10-18,0209,Terra,MODIS,92,61.03,300.3,236.4,D,0
-8.3576,124.8132,334.5,3.3,1.7,2023-10-18,0209,Terra,MODIS,81,61.03,300.6,159.9,D,0
-8.3516,124.7765,334.6,3.2,1.7,2023-10-18,0209,Terra,MODIS,86,61.03,299.8,159.9,D,0
-8.3552,124.8063,343.4,3.3,1.7,2023-10-18,0209,Terra,MODIS,87,61.03,301,239.2,D,0
-8.5059,123.5635,312.1,2.6,1.6,2023-10-18,0209,Terra,MODIS,0,61.03,298.3,22.1,D,0
-8.3461,120.8046,317,1.6,1.2,2023-10-18,0209,Terra,MODIS,0,61.03,300.8,12.4,D,0
-8.2705,118.1007,338.3,1.1,1,2023-10-18,0209,Terra,MODIS,86,61.03,312.3,21.5,D,0
-8.2719,118.1107,338,1.1,1,2023-10-18,0209,Terra,MODIS,87,61.03,312.3,21.3,D,0
-8.3304,118.007,381.2,1.1,1,2023-10-18,0210,Terra,MODIS,100,61.03,313,161.3,D,0
-8.3318,118.0167,328.7,1.1,1,2023-10-18,0210,Terra,MODIS,33,61.03,312.8,14.1,D,0
-8.3448,117.9763,323.7,1.1,1,2023-10-18,0210,Terra,MODIS,60,61.03,302.4,13.5,D,0
-8.4246,118.089,328.9,1.1,1,2023-10-18,0210,Terra,MODIS,63,61.03,310.3,10.5,D,0
-7.9259,113.6573,349.5,1.2,1.1,2023-10-18,0210,Terra,MODIS,94,61.03,304.4,69.1,D,0
-7.9275,113.6681,338.4,1.2,1.1,2023-10-18,0210,Terra,MODIS,82,61.03,306.3,39.8,D,0
-7.9291,113.6786,326.4,1.2,1.1,2023-10-18,0210,Terra,MODIS,41,61.03,305.5,16.8,D,0
-7.9294,113.6618,343.6,1.2,1.1,2023-10-18,0210,Terra,MODIS,91,61.03,304.6,54.4,D,0
-7.9311,113.6728,329.8,1.2,1.1,2023-10-18,0210,Terra,MODIS,70,61.03,305,25,D,0
-8.0318,114.2016,333,1.1,1.1,2023-10-18,0210,Terra,MODIS,82,61.03,308.6,24.3,D,0
-8.0333,114.2118,334.8,1.1,1.1,2023-10-18,0210,Terra,MODIS,84,61.03,311.4,28.1,D,0
-7.9705,113.6705,326.2,1.2,1.1,2023-10-18,0210,Terra,MODIS,58,61.03,301.4,23,D,0
-8.0616,114.2081,325.5,1.1,1.1,2023-10-18,0210,Terra,MODIS,42,61.03,304.3,17.2,D,0
-7.6358,111.2057,349.8,1.8,1.3,2023-10-18,0210,Terra,MODIS,95,61.03,299.4,132.3,D,1
-7.6377,111.2175,357.7,1.8,1.3,2023-10-18,0210,Terra,MODIS,98,61.03,299.1,171,D,0
-7.6471,111.2013,334.9,1.8,1.3,2023-10-18,0210,Terra,MODIS,82,61.03,295.5,73.2,D,0
-7.6492,111.2145,355.8,1.8,1.3,2023-10-18,0210,Terra,MODIS,98,61.03,298,165.1,D,0
-7.6316,111.2018,325.7,1.8,1.3,2023-10-18,0210,Terra,MODIS,52,61.03,299.8,43.9,D,1
-7.6334,111.2134,353.8,1.8,1.3,2023-10-18,0210,Terra,MODIS,97,61.03,303,154.5,D,1
-7.6449,111.2104,349.6,1.8,1.3,2023-10-18,0210,Terra,MODIS,95,61.03,299.3,134.2,D,0
-7.6563,111.2068,334.1,1.8,1.3,2023-10-18,0210,Terra,MODIS,84,61.03,294.8,69.3,D,0
-9.8508,123.7535,318.9,2.8,1.6,2023-10-18,0210,Terra,MODIS,57,61.03,304.5,27,D,0
-9.541,119.8184,322.4,1.4,1.2,2023-10-18,0210,Terra,MODIS,50,61.03,308.1,10.1,D,0
-9.3648,124.6485,319.4,1.7,1.3,2023-10-18,0522,Aqua,MODIS,57,61.03,304.5,11.4,D,0
-10.2739,123.8887,312.9,2,1.4,2023-10-18,0522,Aqua,MODIS,56,61.03,299.7,17,D,0
-10.2262,123.9724,316.9,1.9,1.4,2023-10-18,0522,Aqua,MODIS,67,61.03,300.9,21.5,D,0
-10.2326,123.9852,313.8,1.9,1.4,2023-10-18,0522,Aqua,MODIS,59,61.03,302.1,14.4,D,0
-10.2348,123.9685,312.9,1.9,1.4,2023-10-18,0522,Aqua,MODIS,54,61.03,300.4,13,D,0
-10.1196,124.1956,322.8,1.9,1.3,2023-10-18,0522,Aqua,MODIS,76,61.03,303.6,27.4,D,0
-10.1255,124.1892,319.3,1.9,1.3,2023-10-18,0522,Aqua,MODIS,53,61.03,302.1,16.3,D,0
-10.0709,124.0478,319.9,1.9,1.3,2023-10-18,0522,Aqua,MODIS,72,61.03,303.3,20.2,D,0
-9.9116,123.9612,320.7,1.9,1.4,2023-10-18,0522,Aqua,MODIS,64,61.03,305.7,17.4,D,0
-9.8713,123.9508,321.3,1.9,1.4,2023-10-18,0522,Aqua,MODIS,66,61.03,306.6,18.7,D,0
-9.8389,124.1023,321.5,1.9,1.3,2023-10-18,0522,Aqua,MODIS,63,61.03,307.4,16.3,D,0
-9.7237,124.7036,316.1,1.7,1.3,2023-10-18,0522,Aqua,MODIS,40,61.03,300.5,12.5,D,0
-9.7985,124.1325,323.6,1.9,1.3,2023-10-18,0522,Aqua,MODIS,60,61.03,305.8,23.7,D,0
-9.5865,124.8731,318.5,1.6,1.3,2023-10-18,0522,Aqua,MODIS,33,61.03,302.1,13.9,D,0
-9.6208,124.3649,319.1,1.8,1.3,2023-10-18,0522,Aqua,MODIS,63,61.03,302.3,17.6,D,0
-9.5184,124.7854,316.2,1.6,1.3,2023-10-18,0522,Aqua,MODIS,44,61.03,302,11.4,D,0
-9.5203,124.7709,314.6,1.6,1.3,2023-10-18,0522,Aqua,MODIS,25,61.03,300.6,8.5,D,0
-9.4769,124.9285,319.4,1.6,1.2,2023-10-18,0522,Aqua,MODIS,64,61.03,301.6,15,D,0
-9.5406,124.3639,318,1.8,1.3,2023-10-18,0522,Aqua,MODIS,49,61.03,302.9,16,D,0
-9.5213,124.331,319.3,1.8,1.3,2023-10-18,0522,Aqua,MODIS,61,61.03,301.1,21.2,D,0
-9.5232,124.3167,348.1,1.8,1.3,2023-10-18,0522,Aqua,MODIS,94,61.03,301.5,119.8,D,0
-7.3173,131.4547,330.1,1.2,1.1,2023-10-18,0523,Aqua,MODIS,45,61.03,305.8,18.7,D,0
-7.5827,131.2013,325.2,1.1,1.1,2023-10-18,0523,Aqua,MODIS,59,61.03,303.1,17.4,D,0
-7.554,131.2321,323.5,1.1,1.1,2023-10-18,0523,Aqua,MODIS,76,61.03,303,14.7,D,0
-8.3605,124.7874,321,1.6,1.2,2023-10-18,0523,Aqua,MODIS,70,61.03,302.3,21.6,D,0
-8.3625,124.773,332.8,1.6,1.2,2023-10-18,0523,Aqua,MODIS,84,61.03,302.5,49.9,D,0
-8.3571,124.7296,320.7,1.6,1.2,2023-10-18,0523,Aqua,MODIS,70,61.03,301.1,22,D,0
-8.3477,124.7156,318.7,1.6,1.2,2023-10-18,0523,Aqua,MODIS,58,61.03,300.8,18.6,D,0
-8.363,124.6012,327.2,1.6,1.3,2023-10-18,0523,Aqua,MODIS,79,61.03,300.8,38.9,D,0
-7.3739,131.4266,322.2,1.2,1.1,2023-10-18,0523,Aqua,MODIS,45,61.03,302.8,10.8,D,0
-8.3068,124.7687,324,1.6,1.2,2023-10-18,0523,Aqua,MODIS,61,61.03,302,26,D,0
-8.2956,124.7681,323.3,1.6,1.2,2023-10-18,0523,Aqua,MODIS,38,61.03,302.7,24.6,D,0
-8.3044,124.7774,325.7,1.6,1.2,2023-10-18,0523,Aqua,MODIS,60,61.03,301.9,28.8,D,0
-7.3157,131.465,344.1,1.2,1.1,2023-10-18,0523,Aqua,MODIS,92,61.03,305.4,47.4,D,0
-8.2623,124.7567,315.9,1.6,1.2,2023-10-18,0523,Aqua,MODIS,58,61.03,300.9,14.9,D,0
-8.2513,124.7546,314,1.6,1.2,2023-10-18,0523,Aqua,MODIS,39,61.03,299.9,11.5,D,0
-8.2051,124.9326,318.5,1.5,1.2,2023-10-18,0523,Aqua,MODIS,21,61.03,301.8,15.3,D,0
-8.4888,122.6523,325.3,2.3,1.5,2023-10-18,0523,Aqua,MODIS,77,61.03,299.4,57.5,D,0
-8.1929,124.8356,323.9,1.6,1.2,2023-10-18,0523,Aqua,MODIS,75,61.03,302.2,26,D,0
-8.1947,124.8224,317.9,1.6,1.2,2023-10-18,0523,Aqua,MODIS,47,61.03,301.9,15.3,D,0
-8.4884,122.6685,315.2,2.3,1.5,2023-10-18,0523,Aqua,MODIS,54,61.03,297.4,23.9,D,0
-8.4915,122.6453,319.6,2.3,1.5,2023-10-18,0523,Aqua,MODIS,70,61.03,299.7,38.2,D,0
-8.5897,121.909,312.7,2.7,1.6,2023-10-18,0523,Aqua,MODIS,42,61.03,297.3,22.5,D,0
-8.4075,122.8802,313,2.2,1.4,2023-10-18,0523,Aqua,MODIS,0,61.03,298.4,16.1,D,0
-8.0968,122.8649,319.5,2.2,1.4,2023-10-18,0523,Aqua,MODIS,62,61.03,300,34.2,D,0
-8.0948,122.8768,310.6,2.2,1.4,2023-10-18,0523,Aqua,MODIS,25,61.03,298.2,11.1,D,0
-8.0973,122.8579,315.2,2.2,1.4,2023-10-18,0523,Aqua,MODIS,58,61.03,300.3,21.9,D,0
-8.3409,120.2203,312.1,3.6,1.8,2023-10-18,0523,Aqua,MODIS,46,61.03,292.3,36.7,D,0
-9.6739,119.7464,319.5,4.1,1.9,2023-10-18,0523,Aqua,MODIS,45,61.03,301.5,55.7,D,0
-9.6866,119.7434,326,4.1,1.9,2023-10-18,0523,Aqua,MODIS,79,61.03,302.3,108,D,0
-7.7814,131.2336,314,1.1,1.1,2023-10-18,0523,Aqua,MODIS,60,61.03,300.6,6,D,0
-7.7859,131.2036,318.9,1.1,1.1,2023-10-18,0523,Aqua,MODIS,37,61.03,301.5,9.4,D,0
-7.7919,131.164,335.6,1.1,1.1,2023-10-18,0523,Aqua,MODIS,87,61.03,302.3,32.1,D,0
-8.0109,129.6855,319,1,1,2023-10-18,0523,Aqua,MODIS,0,61.03,300.3,10.9,D,0
-7.7608,131.1796,320.1,1.1,1.1,2023-10-18,0523,Aqua,MODIS,36,61.03,303.2,9.9,D,0
-7.755,131.1832,318.3,1.1,1.1,2023-10-18,0523,Aqua,MODIS,38,61.03,302,8.3,D,0
-7.7363,131.1803,317.5,1.1,1.1,2023-10-18,0523,Aqua,MODIS,21,61.03,303.4,7.8,D,0
-7.7156,131.1264,325,1.1,1,2023-10-18,0523,Aqua,MODIS,68,61.03,304,16.4,D,0
-7.8502,129.6491,317.9,1,1,2023-10-18,0523,Aqua,MODIS,49,61.03,303.5,6,D,0
-5.2481,123.0698,322.1,1.9,1.3,2023-10-18,0524,Aqua,MODIS,75,61.03,292.2,34.8,D,0
-5.2424,122.9289,316.6,2,1.4,2023-10-18,0524,Aqua,MODIS,64,61.03,293.4,24.7,D,0
-5.2365,122.9402,310.7,2,1.4,2023-10-18,0524,Aqua,MODIS,36,61.03,294.3,13,D,0
-5.2387,122.9242,311.7,2,1.4,2023-10-18,0524,Aqua,MODIS,50,61.03,292.7,15.4,D,0
-5.2049,122.9893,331.7,1.9,1.4,2023-10-18,0524,Aqua,MODIS,79,61.03,295.8,67.7,D,0
-5.1858,123.0392,311.5,1.9,1.4,2023-10-18,0524,Aqua,MODIS,44,61.03,294.9,11.7,D,0
-5.0693,122.9474,317,1.9,1.4,2023-10-18,0524,Aqua,MODIS,63,61.03,294.4,24.9,D,0
-5.0653,122.942,320,1.9,1.4,2023-10-18,0524,Aqua,MODIS,72,61.03,293.9,32.8,D,0
-4.9086,122.3914,313.6,2.1,1.4,2023-10-18,0524,Aqua,MODIS,22,61.03,293.6,25.9,D,0
-4.7524,123.1748,312.1,1.8,1.3,2023-10-18,0524,Aqua,MODIS,0,61.03,294.2,12.7,D,0
-5.3519,123.0738,311.9,1.9,1.4,2023-10-18,0524,Aqua,MODIS,45,61.03,295.3,13,D,0
-5.2965,123.1618,311.7,1.9,1.3,2023-10-18,0524,Aqua,MODIS,48,61.03,295,10.2,D,0
-5.2458,123.0869,313.2,1.9,1.3,2023-10-18,0524,Aqua,MODIS,37,61.03,294.6,13.4,D,0
-1.1478,121.5169,323.9,2.2,1.4,2023-10-18,0525,Aqua,MODIS,75,61.03,291.8,56.3,D,0
-1.095,121.4234,328.7,2.2,1.4,2023-10-18,0525,Aqua,MODIS,68,61.03,292.3,62.4,D,0
-0.6654,119.8377,310,2.9,1.6,2023-10-18,0525,Aqua,MODIS,0,61.03,291,23.4,D,0
1.0758,128.1175,321.6,1,1,2023-10-18,0525,Aqua,MODIS,74,61.03,296.9,12.7,D,0
1.0946,121.2669,325.2,2.1,1.4,2023-10-18,0525,Aqua,MODIS,78,61.03,295.6,52,D,0
1.092,121.2492,317.5,2.1,1.4,2023-10-18,0525,Aqua,MODIS,63,61.03,293.7,30.9,D,0
1.096,121.2624,326,2.1,1.4,2023-10-18,0525,Aqua,MODIS,79,61.03,295.2,55.8,D,0
-1.4635,127.4388,311.7,1,1,2023-10-18,0525,Aqua,MODIS,38,61.03,284.7,8.1,D,2
-2.0096,121.43,313.6,2.3,1.5,2023-10-18,0525,Aqua,MODIS,55,61.03,293.9,24.3,D,2
-1.1473,121.5105,322.7,2.2,1.4,2023-10-18,0525,Aqua,MODIS,0,61.03,291.9,50.4,D,0
2.7741,125.4015,310.1,1.1,1,2023-10-18,0526,Aqua,MODIS,28,61.03,293.4,7.7,D,1
-7.7213,112.4921,327.9,3,1.6,2023-10-18,0701,Aqua,MODIS,76,61.03,296.5,101.6,D,0
-7.7194,112.4847,318.5,3,1.6,2023-10-18,0701,Aqua,MODIS,50,61.03,297.1,52.4,D,0
-4.6262,105.4291,325.3,1.1,1,2023-10-18,0702,Aqua,MODIS,68,61.03,302.5,8.5,D,0
-4.0678,105.4664,322.1,1.1,1,2023-10-18,0702,Aqua,MODIS,61,61.03,299.8,9.5,D,0
-4.0635,105.4955,321.2,1.1,1,2023-10-18,0702,Aqua,MODIS,42,61.03,301.5,9.2,D,0
-4.0814,105.4388,325.7,1.1,1,2023-10-18,0702,Aqua,MODIS,56,61.03,301.1,12.4,D,0
-4.0799,105.4484,353.1,1.1,1,2023-10-18,0702,Aqua,MODIS,96,61.03,300.4,63.5,D,0
-4.0785,105.4581,326,1.1,1,2023-10-18,0702,Aqua,MODIS,37,61.03,302.1,13,D,0
-4.0685,105.526,327.5,1.1,1,2023-10-18,0702,Aqua,MODIS,70,61.03,299.1,16.3,D,0
-4.0671,105.5358,328.3,1.1,1,2023-10-18,0702,Aqua,MODIS,77,61.03,299.4,18.5,D,0
-4.0656,105.5455,323.4,1.1,1,2023-10-18,0702,Aqua,MODIS,59,61.03,298.2,12.6,D,0
-4.1555,105.2541,327.1,1.1,1,2023-10-18,0702,Aqua,MODIS,76,61.03,300.9,16.8,D,0
-4.2081,105.0085,328.8,1,1,2023-10-18,0702,Aqua,MODIS,41,61.03,304.8,13.8,D,0
-4.1868,105.2161,329.2,1.1,1,2023-10-18,0702,Aqua,MODIS,77,61.03,304.7,15.2,D,0
-4.1854,105.2255,341.2,1.1,1,2023-10-18,0702,Aqua,MODIS,89,61.03,303.4,35.3,D,0
-4.1313,105.591,320.9,1.1,1,2023-10-18,0702,Aqua,MODIS,61,61.03,298.5,9.6,D,0
-4.2108,105.5033,328.6,1.1,1,2023-10-18,0702,Aqua,MODIS,76,61.03,299.9,19,D,0
-4.2883,105.6467,320.8,1.1,1,2023-10-18,0702,Aqua,MODIS,60,61.03,298.3,9.8,D,0
-4.433,104.9216,322.7,1,1,2023-10-18,0702,Aqua,MODIS,63,61.03,303.9,7.2,D,0
-4.367,105.3717,347,1.1,1,2023-10-18,0702,Aqua,MODIS,93,61.03,298.4,49.9,D,0
-4.5807,104.2217,327.4,1,1,2023-10-18,0702,Aqua,MODIS,58,61.03,296.7,14.9,D,0
-4.3778,105.7979,333,1.1,1.1,2023-10-18,0702,Aqua,MODIS,81,61.03,298.5,28.1,D,0
-4.6066,104.3052,323.5,1,1,2023-10-18,0702,Aqua,MODIS,66,61.03,296.8,13.4,D,0
-4.5484,105.0209,333.4,1,1,2023-10-18,0702,Aqua,MODIS,82,61.03,304.3,22.2,D,0
-4.4406,105.8276,325.3,1.1,1.1,2023-10-18,0702,Aqua,MODIS,70,61.03,300,17,D,0
-4.52,105.5839,324.6,1.1,1,2023-10-18,0702,Aqua,MODIS,65,61.03,300.6,10.2,D,0
-6.5991,107.4915,320.8,1.3,1.1,2023-10-18,0702,Aqua,MODIS,62,61.03,303.7,8,D,0
-6.685,106.0263,316.6,1.1,1,2023-10-18,0702,Aqua,MODIS,56,61.03,297.1,7,D,0
-6.4202,107.2591,333.8,1.3,1.1,2023-10-18,0702,Aqua,MODIS,83,61.03,304.3,27.7,D,0
-6.0322,105.9551,324.6,1.1,1,2023-10-18,0702,Aqua,MODIS,61,61.03,300.6,9.9,D,0
-5.4219,105.6517,331.7,1.1,1,2023-10-18,0702,Aqua,MODIS,59,61.03,309.6,11.5,D,0
-5.0025,105.5684,326.9,1.1,1,2023-10-18,0702,Aqua,MODIS,74,61.03,303,9.8,D,0
-4.9932,105.567,337,1.1,1,2023-10-18,0702,Aqua,MODIS,85,61.03,302.4,24.8,D,0
-4.9947,105.5574,335,1.1,1,2023-10-18,0702,Aqua,MODIS,84,61.03,303.2,21.8,D,0
-4.8206,105.7473,327.3,1.1,1,2023-10-18,0702,Aqua,MODIS,34,61.03,298.6,18.7,D,0
-4.8099,105.7557,328,1.1,1,2023-10-18,0702,Aqua,MODIS,43,61.03,294.3,19,D,0
-4.8113,105.7459,338.9,1.1,1,2023-10-18,0702,Aqua,MODIS,77,61.03,300.1,35.4,D,0
-4.8127,105.7361,353.7,1.1,1,2023-10-18,0702,Aqua,MODIS,96,61.03,300.9,67.7,D,0
-4.8141,105.7263,370.2,1.1,1,2023-10-18,0702,Aqua,MODIS,100,61.03,300,120.9,D,0
-4.8156,105.7165,363.8,1.1,1,2023-10-18,0702,Aqua,MODIS,100,61.03,299.5,99.9,D,0
-4.817,105.7067,323.3,1.1,1,2023-10-18,0702,Aqua,MODIS,66,61.03,299.4,12.7,D,0
-4.8674,105.3607,323.2,1.1,1,2023-10-18,0702,Aqua,MODIS,45,61.03,302.4,7,D,0
-4.802,105.7445,357.2,1.1,1,2023-10-18,0702,Aqua,MODIS,98,61.03,299.5,78.3,D,0
-4.8034,105.7347,333,1.1,1,2023-10-18,0702,Aqua,MODIS,69,61.03,299.5,23.3,D,0
-4.8048,105.7249,366.9,1.1,1,2023-10-18,0702,Aqua,MODIS,100,61.03,296.8,108,D,0
-4.8063,105.7151,362.8,1.1,1,2023-10-18,0702,Aqua,MODIS,100,61.03,298.2,95.5,D,0
-4.8077,105.7053,328.5,1.1,1,2023-10-18,0702,Aqua,MODIS,76,61.03,296.2,18.7,D,0
-4.7926,105.7431,323.1,1.1,1,2023-10-18,0702,Aqua,MODIS,66,61.03,296.5,12.5,D,0
-4.7941,105.7333,326,1.1,1,2023-10-18,0702,Aqua,MODIS,72,61.03,296.5,15.7,D,0
-4.7747,105.6706,321,1.1,1,2023-10-18,0702,Aqua,MODIS,6,61.03,298.2,10.7,D,0
-4.7739,105.3015,354.2,1.1,1,2023-10-18,0702,Aqua,MODIS,97,61.03,302.7,63.1,D,0
-4.6271,104.9815,325.3,1,1,2023-10-18,0702,Aqua,MODIS,46,61.03,301.2,13,D,0
-2.6754,103.3819,322.8,1,1,2023-10-18,0703,Aqua,MODIS,67,61.03,300.1,11,D,0
-3.0423,102.952,322.1,1,1,2023-10-18,0703,Aqua,MODIS,75,61.03,300.6,9.6,D,0
-3.0103,103.111,324.3,1,1,2023-10-18,0703,Aqua,MODIS,34,61.03,300,11.1,D,0
-2.9121,103.5348,335.9,1,1,2023-10-18,0703,Aqua,MODIS,87,61.03,301.8,26.7,D,0
-2.9134,103.526,343.5,1,1,2023-10-18,0703,Aqua,MODIS,92,61.03,301.3,39.4,D,0
-2.8494,103.0754,347.3,1,1,2023-10-18,0703,Aqua,MODIS,89,61.03,300.9,47,D,0
-2.8046,103.3225,321.9,1,1,2023-10-18,0703,Aqua,MODIS,76,61.03,299.7,10.2,D,0
-2.8161,103.2427,321.5,1,1,2023-10-18,0703,Aqua,MODIS,71,61.03,294.9,10.8,D,0
-2.7765,103.4541,318.5,1,1,2023-10-18,0703,Aqua,MODIS,71,61.03,301.3,6.9,D,0
-2.8469,102.966,324.1,1,1,2023-10-18,0703,Aqua,MODIS,78,61.03,303,14.3,D,0
-2.8482,102.9571,317.3,1,1,2023-10-18,0703,Aqua,MODIS,70,61.03,299.7,7.5,D,0
-2.8431,102.9291,337.2,1,1,2023-10-18,0703,Aqua,MODIS,88,61.03,294.6,31.9,D,0
-2.8444,102.9202,322.1,1,1,2023-10-18,0703,Aqua,MODIS,67,61.03,292,13,D,0
-2.847,102.9023,334.5,1,1,2023-10-18,0703,Aqua,MODIS,87,61.03,289.6,28.8,D,0
-2.856,102.8398,319.7,1,1,2023-10-18,0703,Aqua,MODIS,35,61.03,295.3,14.7,D,0
-2.6779,104.0065,314.8,1,1,2023-10-18,0703,Aqua,MODIS,25,61.03,283.8,9.4,D,0
-2.6741,103.3908,350.9,1,1,2023-10-18,0703,Aqua,MODIS,96,61.03,300.7,54.6,D,0
-2.6652,103.3895,391.4,1,1,2023-10-18,0703,Aqua,MODIS,100,61.03,300.5,195.5,D,0
-2.6665,103.3806,338.2,1,1,2023-10-18,0703,Aqua,MODIS,89,61.03,300,30.7,D,0
-2.6692,103.2363,338.9,1,1,2023-10-18,0703,Aqua,MODIS,90,61.03,303.3,31.7,D,0
-2.6705,103.2274,331.4,1,1,2023-10-18,0703,Aqua,MODIS,85,61.03,302.8,20.7,D,0
-2.6821,103.0842,322.4,1,1,2023-10-18,0703,Aqua,MODIS,65,61.03,299.1,10.6,D,0
-2.6833,103.0753,346,1,1,2023-10-18,0703,Aqua,MODIS,93,61.03,301.3,44.9,D,0
-2.654,103.0892,322.7,1,1,2023-10-18,0703,Aqua,MODIS,53,61.03,300.5,10.9,D,0
